record_id,model,fold,split_role,dataset_index,source_key,task_id,episode_idx,label,success,length,task_min_step,n_scores
6553,mlp,4,val,320,root-0/task6--ep27--succ1.pkl,6,27,0,1,247,190,247
6554,mlp,4,val,321,root-0/task6--ep28--succ0.pkl,6,28,1,0,520,190,520
6555,mlp,4,val,322,root-0/task6--ep29--succ1.pkl,6,29,0,1,236,190,236
6556,mlp,4,val,325,root-0/task6--ep31--succ1.pkl,6,31,0,1,229,190,229
6557,mlp,4,val,327,root-0/task6--ep33--succ1.pkl,6,33,0,1,216,190,216
6558,mlp,4,val,330,root-0/task6--ep36--succ0.pkl,6,36,1,0,520,190,520
6559,mlp,4,val,331,root-0/task6--ep37--succ1.pkl,6,37,0,1,251,190,251
6560,mlp,4,val,332,root-0/task6--ep38--succ1.pkl,6,38,0,1,315,190,315
6561,mlp,4,val,333,root-0/task6--ep39--succ0.pkl,6,39,1,0,520,190,520
6562,mlp,4,val,335,root-0/task6--ep40--succ0.pkl,6,40,1,0,520,190,520
6563,mlp,4,val,336,root-0/task6--ep41--succ1.pkl,6,41,0,1,387,190,387
6564,mlp,4,val,337,root-0/task6--ep42--succ0.pkl,6,42,1,0,520,190,520
6565,mlp,4,val,343,root-0/task6--ep48--succ0.pkl,6,48,1,0,520,190,520
6566,mlp,4,val,344,root-0/task6--ep49--succ1.pkl,6,49,0,1,263,190,263
6567,mlp,4,val,347,root-0/task6--ep7--succ1.pkl,6,7,0,1,268,190,268
6568,mlp,4,val,353,root-0/task7--ep11--succ0.pkl,7,11,1,0,520,210,520
6569,mlp,4,val,357,root-0/task7--ep15--succ1.pkl,7,15,0,1,227,210,227
6570,mlp,4,val,360,root-0/task7--ep18--succ1.pkl,7,18,0,1,210,210,210
6571,mlp,4,val,362,root-0/task7--ep2--succ1.pkl,7,2,0,1,332,210,332
6572,mlp,4,val,365,root-0/task7--ep22--succ0.pkl,7,22,1,0,520,210,520
6573,mlp,4,val,367,root-0/task7--ep24--succ1.pkl,7,24,0,1,231,210,231
6574,mlp,4,val,368,root-0/task7--ep25--succ1.pkl,7,25,0,1,301,210,301
6575,mlp,4,val,372,root-0/task7--ep29--succ0.pkl,7,29,1,0,520,210,520
6576,mlp,4,val,373,root-0/task7--ep3--succ1.pkl,7,3,0,1,362,210,362
6577,mlp,4,val,376,root-0/task7--ep32--succ1.pkl,7,32,0,1,239,210,239
6578,mlp,4,val,381,root-0/task7--ep37--succ1.pkl,7,37,0,1,267,210,267
6579,mlp,4,val,384,root-0/task7--ep4--succ0.pkl,7,4,1,0,520,210,520
6580,mlp,4,val,385,root-0/task7--ep40--succ1.pkl,7,40,0,1,341,210,341
6581,mlp,4,val,387,root-0/task7--ep42--succ1.pkl,7,42,0,1,267,210,267
6582,mlp,4,val,389,root-0/task7--ep44--succ0.pkl,7,44,1,0,520,210,520
6583,mlp,4,val,390,root-0/task7--ep45--succ1.pkl,7,45,0,1,260,210,260
6584,mlp,4,val,391,root-0/task7--ep46--succ0.pkl,7,46,1,0,520,210,520
6585,mlp,4,val,392,root-0/task7--ep47--succ1.pkl,7,47,0,1,300,210,300
6586,mlp,4,val,394,root-0/task7--ep49--succ1.pkl,7,49,0,1,369,210,369
6587,mlp,4,val,395,root-0/task7--ep5--succ0.pkl,7,5,1,0,520,210,520
6588,mlp,4,val,401,root-0/task8--ep1--succ1.pkl,8,1,0,1,448,315,448
6589,mlp,4,val,402,root-0/task8--ep10--succ0.pkl,8,10,1,0,520,315,520
6590,mlp,4,val,403,root-0/task8--ep11--succ1.pkl,8,11,0,1,486,315,486
6591,mlp,4,val,407,root-0/task8--ep15--succ1.pkl,8,15,0,1,347,315,347
6592,mlp,4,val,409,root-0/task8--ep17--succ1.pkl,8,17,0,1,509,315,509
6593,mlp,4,val,413,root-0/task8--ep20--succ0.pkl,8,20,1,0,520,315,520
6594,mlp,4,val,419,root-0/task8--ep26--succ1.pkl,8,26,0,1,427,315,427
6595,mlp,4,val,420,root-0/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
6596,mlp,4,val,424,root-0/task8--ep30--succ1.pkl,8,30,0,1,417,315,417
6597,mlp,4,val,425,root-0/task8--ep31--succ0.pkl,8,31,1,0,520,315,520
6598,mlp,4,val,426,root-0/task8--ep32--succ0.pkl,8,32,1,0,520,315,520
6599,mlp,4,val,432,root-0/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
6600,mlp,4,val,433,root-0/task8--ep39--succ0.pkl,8,39,1,0,520,315,520
6601,mlp,4,val,438,root-0/task8--ep43--succ0.pkl,8,43,1,0,520,315,520
6602,mlp,4,val,439,root-0/task8--ep44--succ1.pkl,8,44,0,1,315,315,315
6603,mlp,4,val,440,root-0/task8--ep45--succ0.pkl,8,45,1,0,520,315,520
6604,mlp,4,val,441,root-0/task8--ep46--succ0.pkl,8,46,1,0,520,315,520
6605,mlp,4,val,445,root-0/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
6606,mlp,4,val,446,root-0/task8--ep6--succ0.pkl,8,6,1,0,520,315,520
6607,mlp,4,val,447,root-0/task8--ep7--succ0.pkl,8,7,1,0,520,315,520
6608,mlp,4,val,449,root-0/task8--ep9--succ1.pkl,8,9,0,1,504,315,504
6609,mlp,4,val,451,root-0/task9--ep1--succ0.pkl,9,1,1,0,520,241,520
6610,mlp,4,val,453,root-0/task9--ep11--succ0.pkl,9,11,1,0,520,241,520
6611,mlp,4,val,467,root-0/task9--ep24--succ0.pkl,9,24,1,0,520,241,520
6612,mlp,4,val,469,root-0/task9--ep26--succ0.pkl,9,26,1,0,520,241,520
6613,mlp,4,val,471,root-0/task9--ep28--succ1.pkl,9,28,0,1,346,241,346
6614,mlp,4,val,473,root-0/task9--ep3--succ0.pkl,9,3,1,0,520,241,520
6615,mlp,4,val,475,root-0/task9--ep31--succ0.pkl,9,31,1,0,520,241,520
6616,mlp,4,val,477,root-0/task9--ep33--succ1.pkl,9,33,0,1,241,241,241
6617,mlp,4,val,478,root-0/task9--ep34--succ0.pkl,9,34,1,0,520,241,520
6618,mlp,4,val,483,root-0/task9--ep39--succ0.pkl,9,39,1,0,520,241,520
6619,mlp,4,val,485,root-0/task9--ep40--succ0.pkl,9,40,1,0,520,241,520
6620,mlp,4,val,489,root-0/task9--ep44--succ0.pkl,9,44,1,0,520,241,520
6621,mlp,4,val,491,root-0/task9--ep46--succ0.pkl,9,46,1,0,520,241,520
6622,mlp,4,val,499,root-0/task9--ep9--succ0.pkl,9,9,1,0,520,241,520
6623,mlp,4,val,500,root-1/task0--ep0--succ0.pkl,0,0,1,0,520,230,520
6624,mlp,4,val,502,root-1/task0--ep10--succ1.pkl,0,10,0,1,290,230,290
6625,mlp,4,val,505,root-1/task0--ep13--succ1.pkl,0,13,0,1,278,230,278
6626,mlp,4,val,517,root-1/task0--ep24--succ0.pkl,0,24,1,0,520,230,520
6627,mlp,4,val,518,root-1/task0--ep25--succ1.pkl,0,25,0,1,295,230,295
6628,mlp,4,val,525,root-1/task0--ep31--succ1.pkl,0,31,0,1,295,230,295
6629,mlp,4,val,526,root-1/task0--ep32--succ0.pkl,0,32,1,0,520,230,520
6630,mlp,4,val,527,root-1/task0--ep33--succ1.pkl,0,33,0,1,357,230,357
6631,mlp,4,val,528,root-1/task0--ep34--succ1.pkl,0,34,0,1,371,230,371
6632,mlp,4,val,529,root-1/task0--ep35--succ1.pkl,0,35,0,1,392,230,392
6633,mlp,4,val,531,root-1/task0--ep37--succ1.pkl,0,37,0,1,333,230,333
6634,mlp,4,val,534,root-1/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
6635,mlp,4,val,536,root-1/task0--ep41--succ1.pkl,0,41,0,1,348,230,348
6636,mlp,4,val,539,root-1/task0--ep44--succ1.pkl,0,44,0,1,423,230,423
6637,mlp,4,val,542,root-1/task0--ep47--succ1.pkl,0,47,0,1,315,230,315
6638,mlp,4,val,545,root-1/task0--ep5--succ0.pkl,0,5,1,0,520,230,520
6639,mlp,4,val,548,root-1/task0--ep8--succ1.pkl,0,8,0,1,341,230,341
6640,mlp,4,val,554,root-1/task1--ep12--succ1.pkl,1,12,0,1,262,218,262
6641,mlp,4,val,556,root-1/task1--ep14--succ0.pkl,1,14,1,0,520,218,520
6642,mlp,4,val,558,root-1/task1--ep16--succ1.pkl,1,16,0,1,255,218,255
6643,mlp,4,val,559,root-1/task1--ep17--succ1.pkl,1,17,0,1,286,218,286
6644,mlp,4,val,565,root-1/task1--ep22--succ0.pkl,1,22,1,0,520,218,520
6645,mlp,4,val,577,root-1/task1--ep33--succ0.pkl,1,33,1,0,520,218,520
6646,mlp,4,val,578,root-1/task1--ep34--succ0.pkl,1,34,1,0,520,218,520
6647,mlp,4,val,580,root-1/task1--ep36--succ0.pkl,1,36,1,0,520,218,520
6648,mlp,4,val,581,root-1/task1--ep37--succ1.pkl,1,37,0,1,236,218,236
6649,mlp,4,val,583,root-1/task1--ep39--succ0.pkl,1,39,1,0,520,218,520
6650,mlp,4,val,584,root-1/task1--ep4--succ1.pkl,1,4,0,1,305,218,305
6651,mlp,4,val,585,root-1/task1--ep40--succ1.pkl,1,40,0,1,241,218,241
6652,mlp,4,val,587,root-1/task1--ep42--succ1.pkl,1,42,0,1,410,218,410
6653,mlp,4,val,588,root-1/task1--ep43--succ0.pkl,1,43,1,0,520,218,520
6654,mlp,4,val,590,root-1/task1--ep45--succ1.pkl,1,45,0,1,302,218,302
6655,mlp,4,val,591,root-1/task1--ep46--succ0.pkl,1,46,1,0,520,218,520
6656,mlp,4,val,594,root-1/task1--ep49--succ1.pkl,1,49,0,1,267,218,267
6657,mlp,4,val,600,root-1/task2--ep0--succ0.pkl,2,0,1,0,520,211,520
6658,mlp,4,val,601,root-1/task2--ep1--succ1.pkl,2,1,0,1,298,211,298
6659,mlp,4,val,608,root-1/task2--ep16--succ1.pkl,2,16,0,1,265,211,265
6660,mlp,4,val,612,root-1/task2--ep2--succ1.pkl,2,2,0,1,253,211,253
6661,mlp,4,val,614,root-1/task2--ep21--succ1.pkl,2,21,0,1,260,211,260
6662,mlp,4,val,617,root-1/task2--ep24--succ0.pkl,2,24,1,0,520,211,520
6663,mlp,4,val,623,root-1/task2--ep3--succ0.pkl,2,3,1,0,520,211,520
6664,mlp,4,val,625,root-1/task2--ep31--succ1.pkl,2,31,0,1,277,211,277
6665,mlp,4,val,627,root-1/task2--ep33--succ0.pkl,2,33,1,0,520,211,520
6666,mlp,4,val,629,root-1/task2--ep35--succ1.pkl,2,35,0,1,377,211,377
6667,mlp,4,val,633,root-1/task2--ep39--succ1.pkl,2,39,0,1,439,211,439
6668,mlp,4,val,634,root-1/task2--ep4--succ1.pkl,2,4,0,1,224,211,224
6669,mlp,4,val,636,root-1/task2--ep41--succ0.pkl,2,41,1,0,520,211,520
6670,mlp,4,val,637,root-1/task2--ep42--succ0.pkl,2,42,1,0,520,211,520
6671,mlp,4,val,638,root-1/task2--ep43--succ0.pkl,2,43,1,0,520,211,520
6672,mlp,4,val,646,root-1/task2--ep6--succ0.pkl,2,6,1,0,520,211,520
6673,mlp,4,val,649,root-1/task2--ep9--succ0.pkl,2,9,1,0,520,211,520
6674,mlp,4,val,650,root-1/task3--ep0--succ1.pkl,3,0,0,1,298,187,298
6675,mlp,4,val,657,root-1/task3--ep15--succ1.pkl,3,15,0,1,244,187,244
6676,mlp,4,val,662,root-1/task3--ep2--succ0.pkl,3,2,1,0,520,187,520
6677,mlp,4,val,664,root-1/task3--ep21--succ0.pkl,3,21,1,0,520,187,520
6678,mlp,4,val,666,root-1/task3--ep23--succ1.pkl,3,23,0,1,236,187,236
6679,mlp,4,val,667,root-1/task3--ep24--succ0.pkl,3,24,1,0,520,187,520
6680,mlp,4,val,669,root-1/task3--ep26--succ1.pkl,3,26,0,1,232,187,232
6681,mlp,4,val,670,root-1/task3--ep27--succ0.pkl,3,27,1,0,520,187,520
6682,mlp,4,val,671,root-1/task3--ep28--succ1.pkl,3,28,0,1,263,187,263
6683,mlp,4,val,679,root-1/task3--ep35--succ0.pkl,3,35,1,0,520,187,520
6684,mlp,4,val,681,root-1/task3--ep37--succ1.pkl,3,37,0,1,260,187,260
6685,mlp,4,val,682,root-1/task3--ep38--succ0.pkl,3,38,1,0,520,187,520
6686,mlp,4,val,688,root-1/task3--ep43--succ1.pkl,3,43,0,1,248,187,248
6687,mlp,4,val,691,root-1/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
6688,mlp,4,val,695,root-1/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
6689,mlp,4,val,696,root-1/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
6690,mlp,4,val,698,root-1/task3--ep8--succ0.pkl,3,8,1,0,520,187,520
6691,mlp,4,val,699,root-1/task3--ep9--succ0.pkl,3,9,1,0,520,187,520
6692,mlp,4,val,751,root-1/task5--ep1--succ1.pkl,5,1,0,1,178,148,178
6693,mlp,4,val,752,root-1/task5--ep10--succ1.pkl,5,10,0,1,242,148,242
6694,mlp,4,val,753,root-1/task5--ep11--succ1.pkl,5,11,0,1,282,148,282
6695,mlp,4,val,754,root-1/task5--ep12--succ1.pkl,5,12,0,1,159,148,159
6696,mlp,4,val,757,root-1/task5--ep15--succ1.pkl,5,15,0,1,202,148,202
6697,mlp,4,val,758,root-1/task5--ep16--succ1.pkl,5,16,0,1,170,148,170
6698,mlp,4,val,761,root-1/task5--ep19--succ0.pkl,5,19,1,0,520,148,520
6699,mlp,4,val,764,root-1/task5--ep21--succ1.pkl,5,21,0,1,177,148,177
6700,mlp,4,val,766,root-1/task5--ep23--succ1.pkl,5,23,0,1,197,148,197
6701,mlp,4,val,767,root-1/task5--ep24--succ1.pkl,5,24,0,1,174,148,174
6702,mlp,4,val,773,root-1/task5--ep3--succ1.pkl,5,3,0,1,173,148,173
6703,mlp,4,val,775,root-1/task5--ep31--succ1.pkl,5,31,0,1,207,148,207
6704,mlp,4,val,776,root-1/task5--ep32--succ1.pkl,5,32,0,1,189,148,189
6705,mlp,4,val,780,root-1/task5--ep36--succ0.pkl,5,36,1,0,520,148,520
6706,mlp,4,val,781,root-1/task5--ep37--succ1.pkl,5,37,0,1,174,148,174
6707,mlp,4,val,784,root-1/task5--ep4--succ1.pkl,5,4,0,1,266,148,266
6708,mlp,4,val,785,root-1/task5--ep40--succ1.pkl,5,40,0,1,196,148,196
6709,mlp,4,val,788,root-1/task5--ep43--succ1.pkl,5,43,0,1,211,148,211
6710,mlp,4,val,791,root-1/task5--ep46--succ0.pkl,5,46,1,0,520,148,520
6711,mlp,4,val,793,root-1/task5--ep48--succ1.pkl,5,48,0,1,190,148,190
6712,mlp,4,val,797,root-1/task5--ep7--succ1.pkl,5,7,0,1,205,148,205
6713,mlp,4,val,800,root-1/task6--ep0--succ1.pkl,6,0,0,1,289,190,289
6714,mlp,4,val,804,root-1/task6--ep12--succ0.pkl,6,12,1,0,520,190,520
6715,mlp,4,val,806,root-1/task6--ep14--succ0.pkl,6,14,1,0,520,190,520
6716,mlp,4,val,807,root-1/task6--ep15--succ0.pkl,6,15,1,0,520,190,520
6717,mlp,4,val,810,root-1/task6--ep18--succ0.pkl,6,18,1,0,520,190,520
6718,mlp,4,val,811,root-1/task6--ep19--succ1.pkl,6,19,0,1,216,190,216
6719,mlp,4,val,812,root-1/task6--ep2--succ0.pkl,6,2,1,0,520,190,520
6720,mlp,4,val,816,root-1/task6--ep23--succ1.pkl,6,23,0,1,190,190,190
6721,mlp,4,val,819,root-1/task6--ep26--succ0.pkl,6,26,1,0,520,190,520
6722,mlp,4,val,820,root-1/task6--ep27--succ1.pkl,6,27,0,1,199,190,199
6723,mlp,4,val,821,root-1/task6--ep28--succ1.pkl,6,28,0,1,239,190,239
6724,mlp,4,val,825,root-1/task6--ep31--succ1.pkl,6,31,0,1,291,190,291
6725,mlp,4,val,827,root-1/task6--ep33--succ0.pkl,6,33,1,0,520,190,520
6726,mlp,4,val,828,root-1/task6--ep34--succ0.pkl,6,34,1,0,520,190,520
6727,mlp,4,val,831,root-1/task6--ep37--succ1.pkl,6,37,0,1,191,190,191
6728,mlp,4,val,833,root-1/task6--ep39--succ0.pkl,6,39,1,0,520,190,520
6729,mlp,4,val,834,root-1/task6--ep4--succ1.pkl,6,4,0,1,513,190,513
6730,mlp,4,val,838,root-1/task6--ep43--succ0.pkl,6,43,1,0,520,190,520
6731,mlp,4,val,840,root-1/task6--ep45--succ0.pkl,6,45,1,0,520,190,520
6732,mlp,4,val,844,root-1/task6--ep49--succ1.pkl,6,49,0,1,474,190,474
6733,mlp,4,val,846,root-1/task6--ep6--succ0.pkl,6,6,1,0,520,190,520
6734,mlp,4,val,847,root-1/task6--ep7--succ1.pkl,6,7,0,1,234,190,234
6735,mlp,4,val,850,root-1/task7--ep0--succ1.pkl,7,0,0,1,246,210,246
6736,mlp,4,val,858,root-1/task7--ep16--succ1.pkl,7,16,0,1,281,210,281
6737,mlp,4,val,860,root-1/task7--ep18--succ1.pkl,7,18,0,1,232,210,232
6738,mlp,4,val,865,root-1/task7--ep22--succ1.pkl,7,22,0,1,280,210,280
6739,mlp,4,val,867,root-1/task7--ep24--succ0.pkl,7,24,1,0,520,210,520
6740,mlp,4,val,869,root-1/task7--ep26--succ0.pkl,7,26,1,0,520,210,520
6741,mlp,4,val,875,root-1/task7--ep31--succ1.pkl,7,31,0,1,500,210,500
6742,mlp,4,val,878,root-1/task7--ep34--succ0.pkl,7,34,1,0,520,210,520
6743,mlp,4,val,881,root-1/task7--ep37--succ1.pkl,7,37,0,1,230,210,230
6744,mlp,4,val,882,root-1/task7--ep38--succ1.pkl,7,38,0,1,331,210,331
6745,mlp,4,val,884,root-1/task7--ep4--succ0.pkl,7,4,1,0,520,210,520
6746,mlp,4,val,886,root-1/task7--ep41--succ0.pkl,7,41,1,0,520,210,520
6747,mlp,4,val,887,root-1/task7--ep42--succ1.pkl,7,42,0,1,253,210,253
6748,mlp,4,val,889,root-1/task7--ep44--succ1.pkl,7,44,0,1,246,210,246
6749,mlp,4,val,891,root-1/task7--ep46--succ1.pkl,7,46,0,1,257,210,257
6750,mlp,4,val,892,root-1/task7--ep47--succ1.pkl,7,47,0,1,246,210,246
6751,mlp,4,val,893,root-1/task7--ep48--succ1.pkl,7,48,0,1,290,210,290
6752,mlp,4,val,894,root-1/task7--ep49--succ0.pkl,7,49,1,0,520,210,520
6753,mlp,4,val,896,root-1/task7--ep6--succ1.pkl,7,6,0,1,369,210,369
6754,mlp,4,val,897,root-1/task7--ep7--succ1.pkl,7,7,0,1,246,210,246
6755,mlp,4,val,901,root-1/task8--ep1--succ1.pkl,8,1,0,1,391,315,391
6756,mlp,4,val,904,root-1/task8--ep12--succ0.pkl,8,12,1,0,520,315,520
6757,mlp,4,val,905,root-1/task8--ep13--succ0.pkl,8,13,1,0,520,315,520
6758,mlp,4,val,906,root-1/task8--ep14--succ0.pkl,8,14,1,0,520,315,520
6759,mlp,4,val,907,root-1/task8--ep15--succ0.pkl,8,15,1,0,520,315,520
6760,mlp,4,val,910,root-1/task8--ep18--succ0.pkl,8,18,1,0,520,315,520
6761,mlp,4,val,914,root-1/task8--ep21--succ0.pkl,8,21,1,0,520,315,520
6762,mlp,4,val,920,root-1/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
6763,mlp,4,val,921,root-1/task8--ep28--succ0.pkl,8,28,1,0,520,315,520
6764,mlp,4,val,923,root-1/task8--ep3--succ0.pkl,8,3,1,0,520,315,520
6765,mlp,4,val,927,root-1/task8--ep33--succ0.pkl,8,33,1,0,520,315,520
6766,mlp,4,val,932,root-1/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
6767,mlp,4,val,934,root-1/task8--ep4--succ0.pkl,8,4,1,0,520,315,520
6768,mlp,4,val,940,root-1/task8--ep45--succ1.pkl,8,45,0,1,490,315,490
6769,mlp,4,val,943,root-1/task8--ep48--succ0.pkl,8,48,1,0,520,315,520
6770,mlp,4,val,945,root-1/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
6771,mlp,4,val,946,root-1/task8--ep6--succ1.pkl,8,6,0,1,440,315,440
6772,mlp,4,val,947,root-1/task8--ep7--succ0.pkl,8,7,1,0,520,315,520
6773,mlp,4,val,948,root-1/task8--ep8--succ0.pkl,8,8,1,0,520,315,520
6774,mlp,4,val,950,root-1/task9--ep0--succ0.pkl,9,0,1,0,520,241,520
6775,mlp,4,val,951,root-1/task9--ep1--succ0.pkl,9,1,1,0,520,241,520
6776,mlp,4,val,954,root-1/task9--ep12--succ0.pkl,9,12,1,0,520,241,520
6777,mlp,4,val,955,root-1/task9--ep13--succ0.pkl,9,13,1,0,520,241,520
6778,mlp,4,val,956,root-1/task9--ep14--succ0.pkl,9,14,1,0,520,241,520
6779,mlp,4,val,958,root-1/task9--ep16--succ0.pkl,9,16,1,0,520,241,520
6780,mlp,4,val,959,root-1/task9--ep17--succ1.pkl,9,17,0,1,349,241,349
6781,mlp,4,val,963,root-1/task9--ep20--succ1.pkl,9,20,0,1,297,241,297
6782,mlp,4,val,966,root-1/task9--ep23--succ0.pkl,9,23,1,0,520,241,520
6783,mlp,4,val,970,root-1/task9--ep27--succ1.pkl,9,27,0,1,329,241,329
6784,mlp,4,val,971,root-1/task9--ep28--succ0.pkl,9,28,1,0,520,241,520
6785,mlp,4,val,973,root-1/task9--ep3--succ0.pkl,9,3,1,0,520,241,520
6786,mlp,4,val,976,root-1/task9--ep32--succ1.pkl,9,32,0,1,271,241,271
6787,mlp,4,val,978,root-1/task9--ep34--succ0.pkl,9,34,1,0,520,241,520
6788,mlp,4,val,981,root-1/task9--ep37--succ1.pkl,9,37,0,1,413,241,413
6789,mlp,4,val,982,root-1/task9--ep38--succ0.pkl,9,38,1,0,520,241,520
6790,mlp,4,val,983,root-1/task9--ep39--succ0.pkl,9,39,1,0,520,241,520
6791,mlp,4,val,985,root-1/task9--ep40--succ1.pkl,9,40,0,1,389,241,389
6792,mlp,4,val,986,root-1/task9--ep41--succ0.pkl,9,41,1,0,520,241,520
6793,mlp,4,val,987,root-1/task9--ep42--succ0.pkl,9,42,1,0,520,241,520
6794,mlp,4,val,988,root-1/task9--ep43--succ0.pkl,9,43,1,0,520,241,520
6795,mlp,4,val,989,root-1/task9--ep44--succ0.pkl,9,44,1,0,520,241,520
6796,mlp,4,val,990,root-1/task9--ep45--succ0.pkl,9,45,1,0,520,241,520
6797,mlp,4,val,992,root-1/task9--ep47--succ1.pkl,9,47,0,1,267,241,267
6798,mlp,4,val,995,root-1/task9--ep5--succ0.pkl,9,5,1,0,520,241,520
6799,mlp,4,val,997,root-1/task9--ep7--succ0.pkl,9,7,1,0,520,241,520
6800,mlp,4,test,200,root-0/task4--ep0--succ0.pkl,4,0,1,0,520,209,520
6801,mlp,4,test,201,root-0/task4--ep1--succ0.pkl,4,1,1,0,520,209,520
6802,mlp,4,test,202,root-0/task4--ep10--succ0.pkl,4,10,1,0,520,209,520
6803,mlp,4,test,203,root-0/task4--ep11--succ0.pkl,4,11,1,0,520,209,520
6804,mlp,4,test,204,root-0/task4--ep12--succ0.pkl,4,12,1,0,520,209,520
6805,mlp,4,test,205,root-0/task4--ep13--succ1.pkl,4,13,0,1,231,209,231
6806,mlp,4,test,206,root-0/task4--ep14--succ1.pkl,4,14,0,1,250,209,250
6807,mlp,4,test,207,root-0/task4--ep15--succ0.pkl,4,15,1,0,520,209,520
6808,mlp,4,test,208,root-0/task4--ep16--succ0.pkl,4,16,1,0,520,209,520
6809,mlp,4,test,209,root-0/task4--ep17--succ0.pkl,4,17,1,0,520,209,520
6810,mlp,4,test,210,root-0/task4--ep18--succ0.pkl,4,18,1,0,520,209,520
6811,mlp,4,test,211,root-0/task4--ep19--succ0.pkl,4,19,1,0,520,209,520
6812,mlp,4,test,212,root-0/task4--ep2--succ1.pkl,4,2,0,1,255,209,255
6813,mlp,4,test,213,root-0/task4--ep20--succ0.pkl,4,20,1,0,520,209,520
6814,mlp,4,test,214,root-0/task4--ep21--succ0.pkl,4,21,1,0,520,209,520
6815,mlp,4,test,215,root-0/task4--ep22--succ1.pkl,4,22,0,1,231,209,231
6816,mlp,4,test,216,root-0/task4--ep23--succ0.pkl,4,23,1,0,520,209,520
6817,mlp,4,test,217,root-0/task4--ep24--succ1.pkl,4,24,0,1,294,209,294
6818,mlp,4,test,218,root-0/task4--ep25--succ0.pkl,4,25,1,0,520,209,520
6819,mlp,4,test,219,root-0/task4--ep26--succ0.pkl,4,26,1,0,520,209,520
6820,mlp,4,test,220,root-0/task4--ep27--succ0.pkl,4,27,1,0,520,209,520
6821,mlp,4,test,221,root-0/task4--ep28--succ1.pkl,4,28,0,1,233,209,233
6822,mlp,4,test,222,root-0/task4--ep29--succ1.pkl,4,29,0,1,251,209,251
6823,mlp,4,test,223,root-0/task4--ep3--succ1.pkl,4,3,0,1,235,209,235
6824,mlp,4,test,224,root-0/task4--ep30--succ0.pkl,4,30,1,0,520,209,520
6825,mlp,4,test,225,root-0/task4--ep31--succ1.pkl,4,31,0,1,241,209,241
6826,mlp,4,test,226,root-0/task4--ep32--succ1.pkl,4,32,0,1,219,209,219
6827,mlp,4,test,227,root-0/task4--ep33--succ1.pkl,4,33,0,1,241,209,241
6828,mlp,4,test,228,root-0/task4--ep34--succ1.pkl,4,34,0,1,246,209,246
6829,mlp,4,test,229,root-0/task4--ep35--succ0.pkl,4,35,1,0,520,209,520
6830,mlp,4,test,230,root-0/task4--ep36--succ1.pkl,4,36,0,1,226,209,226
6831,mlp,4,test,231,root-0/task4--ep37--succ0.pkl,4,37,1,0,520,209,520
6832,mlp,4,test,232,root-0/task4--ep38--succ1.pkl,4,38,0,1,507,209,507
6833,mlp,4,test,233,root-0/task4--ep39--succ1.pkl,4,39,0,1,219,209,219
6834,mlp,4,test,234,root-0/task4--ep4--succ0.pkl,4,4,1,0,520,209,520
6835,mlp,4,test,235,root-0/task4--ep40--succ0.pkl,4,40,1,0,520,209,520
6836,mlp,4,test,236,root-0/task4--ep41--succ1.pkl,4,41,0,1,280,209,280
6837,mlp,4,test,237,root-0/task4--ep42--succ0.pkl,4,42,1,0,520,209,520
6838,mlp,4,test,238,root-0/task4--ep43--succ1.pkl,4,43,0,1,413,209,413
6839,mlp,4,test,239,root-0/task4--ep44--succ1.pkl,4,44,0,1,238,209,238
6840,mlp,4,test,240,root-0/task4--ep45--succ0.pkl,4,45,1,0,520,209,520
6841,mlp,4,test,241,root-0/task4--ep46--succ0.pkl,4,46,1,0,520,209,520
6842,mlp,4,test,242,root-0/task4--ep47--succ0.pkl,4,47,1,0,520,209,520
6843,mlp,4,test,243,root-0/task4--ep48--succ1.pkl,4,48,0,1,246,209,246
6844,mlp,4,test,244,root-0/task4--ep49--succ1.pkl,4,49,0,1,249,209,249
6845,mlp,4,test,245,root-0/task4--ep5--succ1.pkl,4,5,0,1,268,209,268
6846,mlp,4,test,246,root-0/task4--ep6--succ0.pkl,4,6,1,0,520,209,520
6847,mlp,4,test,247,root-0/task4--ep7--succ0.pkl,4,7,1,0,520,209,520
6848,mlp,4,test,248,root-0/task4--ep8--succ0.pkl,4,8,1,0,520,209,520
6849,mlp,4,test,249,root-0/task4--ep9--succ1.pkl,4,9,0,1,220,209,220
6850,mlp,4,test,700,root-1/task4--ep0--succ0.pkl,4,0,1,0,520,209,520
6851,mlp,4,test,701,root-1/task4--ep1--succ0.pkl,4,1,1,0,520,209,520
6852,mlp,4,test,702,root-1/task4--ep10--succ1.pkl,4,10,0,1,245,209,245
6853,mlp,4,test,703,root-1/task4--ep11--succ0.pkl,4,11,1,0,520,209,520
6854,mlp,4,test,704,root-1/task4--ep12--succ1.pkl,4,12,0,1,263,209,263
6855,mlp,4,test,705,root-1/task4--ep13--succ0.pkl,4,13,1,0,520,209,520
